,Objeto,Descrição,UF,Nome Órgão Superior,count,min,max,mean,std
2286,"Objeto: Aquisição de equipamentos e acessórios para a prática de atividade física/musculação, considerando o efetivo de servidores e a área disponível nesta  Penitenciária Federal em Catanduvas/PR (PFCAT)",EQUIPAMENTO / ACESSÓRIOS DESPORTO,PR,Ministério da Justiça e Segurança Pública,10,1390.0,8990.0,4664.245,2492.034507774499
47850,"Objeto: Pregão Eletrônico -  Aquisição de materiais hospitalares diversos (cânulas, cateteres, equipos, sondas e outros).",TUBO ENDOTRAQUEAL,RS,Ministério da Educação,10,3.6,23.4,11.61,9.966998879636071
99902,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS  DE CONSUMO PARA A FARMÁCIA ESCOLA (bisnaga branca com tampa flip top.  Frasco plástico, frasco de vidro âmbar...) DESTINADOS A FARMACIA ESCOLA DA  UFSM.",GEL PARA TOUCADOR,RN,Ministério da Educação,10,1.652,19.554,5.93297,5.940662849482558
56941,"Objeto: Pregão Eletrônico -  Aquisição de material de limpeza, de higiene e descartáveis.",SACO PLÁSTICO LIXO,SP,Ministério da Defesa,10,2.25,53.99,23.232,26.474825694526405
79324,"Objeto: Pregão Eletrônico -  Contratação de pessoa jurídica especializada na prestação dos serviços terceirizados de apoio técnico-operacional, de caráter continuado, com dedicação exclusiva de mão de obra e com fornecimento de uniformes e materiais para atender as  unidades da RFB nos Estados de Mato Grosso do Sul e de Goiás.",PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO,AC,Ministério da Economia,10,33464.64,43875.96,36489.466,3548.5875140530684
94923,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a eventual e futura aquisição de gêneros alimentícios, hortifrutigranjeiros, pães, leite e materiais descartáveis para fornecimento às Organizações Militares subordinadas ao Comando do 2º Distrito Naval (Com2ºDN), bem como aos navios da Marinha do Brasil em trânsito na área, conforme Termo de Referência nº 20/2021, do Centro de Intendência.",CARNE BOVINA IN NATURA,BA,Ministério da Defesa,10,18.24,37.9,31.532,6.452577090675563
96236,"Objeto: Pregão Eletrônico -  O objeto do presente procedimento é a escolha da proposta mais vantajosa para Registro de Preços, visando eventual aquisição de mobiliários e eletrodomésticos demandados no âmbito do Campus Palmas e demais unidades do Instituto Federal de Educação, Ciência e Tecnologia do Tocantins.",APARELHO AR CONDICIONADO,PR,Ministério da Educação,10,2599.9300000000003,12500.0,6503.375999999999,3962.5174135984703
96816,Objeto: Pregão Eletrônico -  PR 14 - Aquisição de produtos semiperecíveis e água mineral,CONDIMENTO,PE,Ministério da Educação,10,0.6799999999999999,15.41,3.225,4.434093293260003
76296,"Objeto: Pregão Eletrônico -  Concessão de uso de espaço físico pertencente ao Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo   Campus Linhares para fins exclusivos de exploração comercial da atividade de cantina/lanchonete/restaurante visando atender às demandas dos alunos, servidores, terceirizados e visitantes deste Instituto.",CANTINA / BAR / LANCHONETE / REFEICAO RAPIDA / RESTAURANTE,ES,Ministério da Educação,10,1.3,6.15,4.109,1.6987344962909563
115555,"Objeto: Pregão Eletrônico -  Vidrarias, utensílios de cozinha e outros materiais de uso geral de laboratórios das áreas de química, biologia, física e civil da UTFPR",PROVETA,PR,Ministério da Educação,10,4.0,120.5,24.384,35.183945581282764
9052,"Objeto: Pregão Eletrônico -  A contratação de serviços de recolhimento, depósito e guarda de veículos de terceiros nas Unidades  Operacionais de Araguaína e Guaraí do Tocantins da SPRF/TO, , conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",GUINCHO / REBOQUE,TO,Ministério da Justiça e Segurança Pública,10,1.42,538.35,200.95600000000002,198.5674307634563
9051,"Objeto: Pregão Eletrônico -  A contratação de serviços de recolhimento, depósito e guarda de veículos de terceiros nas Unidades  Operacionais de Araguaína e Guaraí do Tocantins da SPRF/TO, , conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",GUINCHO / REBOQUE,PR,Ministério da Justiça e Segurança Pública,10,1.42,538.35,200.95600000000002,198.5674307634563
62051,Objeto: Pregão Eletrônico -  Aquisição de material reagente químico para uso pela Unidade do Laboratório de Análises Clínicas (ULAC) e Unidade Transfusional (UT).,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,RN,Ministério da Educação,10,6.1,400.0,144.25799999999998,146.49501120060938
67363,"Objeto: Pregão Eletrônico -  Aquisição de ordem honorífica (Medalha da Ordem do Mérito da Defesa, Medalha do Mérito Desportivo Militar, Medalha da Vitória, Insígnia, Pasta e Porta Diploma)",MEDALHA,AC,Ministério da Defesa,10,75.0,700.0,297.5,275.6734178939517
83781,Objeto: Pregão Eletrônico -  Eventual aquisição de hortifrutigranjeiros e condimentos para atender o Cmdo da 1ª Bda C Mec e demais Unidades Militares da Guarnição de Santiago-RS.,VERDURA IN NATURA,RS,Ministério da Defesa,10,2.91,9.81,5.367,2.2860788846115234
9491,"Objeto: Pregão Eletrônico -  AQUISIÇÃO DE KIT DE ALIMENTOS (cesta básica), nas quantidades estimadas conforme edital, composta por lista de alimentos pré-definidos em Nota Técnica de profissional nutricionista, para atender aos estudantes dos campi Aquidauana, Campo Grande, Corumbá, Coxim, Dourados, Jardim, Naviraí, Nova Andradina, Ponta Porã e Três Lagoas.",CESTA DOMESTICA,MS,Ministério da Educação,10,118.0,126.62,121.16399999999999,3.0466710430311417
110768,Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais e equipamentos diversos para as unidades finalísticas do IBAMA Sede e de seus órgãos descentralizados.,FRIGOBAR,AC,Ministério do Meio Ambiente,10,1348.0,1525.31,1421.363,52.2291140712406
36403,"Objeto: Pregão Eletrônico -  Aquisição de gás freon dos tipos R-22, R-134A, R-410A, R-404A utilizados em sistemas de refrigeração em geral dos Navios (06 Navios-Patrulha e 01 Rebocador) subordinados ao Comando do Grupamento de Patrulha Naval do Nordeste (ComGptPatNavNE), que atenderá às necessidades da UASG autora e dos Órgãos Participantes.",GÁS REFRIGERANTE,RN,Ministério da Defesa,10,672.0,1333.84,918.9680000000001,254.86520205351255
63041,Objeto: Pregão Eletrônico -  Aquisição de medicamentos comuns para as organizações do Sistema de Saúde da Aeronáutica.,INSULINA,RJ,Ministério da Defesa,10,15.9,230.04,58.863,66.75185557970156
99313,"Objeto: Pregão Eletrônico -  Prestação de serviços de confecção de cadarço de identificação (sutaches) e bordados em uniformes militares do Efetivo Variável e Efetivo Profissional, visando atender o Comando da 4ª Bda Inf L Mth, Organizações Militares Vinculadas e Órgãos participantes do registro de preços.",CONFECCAO - BORDADO- AVIAMENTO DE ROUPA / FARDAMENTO / CAMISETA,MG,Ministério da Defesa,10,3.0,4.0,3.5200000000000005,0.33598941782277736
15390,Objeto: Pregão Eletrônico -  Aquisic a o de roupas hospitalares.,AVENTAL HOSPITALAR,RJ,Ministério da Defesa,10,78.95,123.0,105.184,17.023428431298893
104848,"Objeto: Pregão Eletrônico -  Registro de prec os para aquisic a o de Materiais Odontolo gicos da Cli nica Pro tese Denta ria, para atender a s necessidades da ODONTOCLI NICA DE AERONA UTICA DE RECIFE.",DENTE ARTIFICIAL,PE,Ministério da Defesa,10,14.98,18.0,15.668000000000001,0.960506810664731
21154,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios, Horti-Fruti e pão para o 5  Esquadrão de Cavalaria Mecanizado em Castro-PR",VERDURA IN NATURA,PR,Ministério da Defesa,10,1.45,3.45,2.2649999999999997,0.5686484952157274
8406,"Objeto: O objeto desta Dispensa Eletrônica é aquisição de Bandeiras, Flâmulas e Insígnias.",BANDEIRA EM GERAL,RS,Ministério da Defesa,10,50.0,249.9,131.07,64.59822924989679
47182,"Objeto: Pregão Eletrônico -  Aquisição de materiais específicos de laboratório para a realização de exames, conforme condições, quantidades e exigências estabelecidas neste edital e seus anexos.",MEIO DE CULTURA,RJ,Ministério da Defesa,10,2.51,1508.0,235.234,466.1435038983882
109140,"Objeto: Pregão Eletrônico -  Registro de preços para aquisição de materiais de acondicionamento e embalagens para o Hospital das Clínicas da Universidade Federal de Minas Gerais, filial da Empresa Brasileira de Serviços Hospitalares, conforme condições, quantidades, exigências e estimativas estabelecidas no edital e seus anexos.",EMBALAGEM P/ ESTERILIZAÇÃO,MG,Ministério da Educação,10,0.21,221.71,43.80800000000001,78.89620041548262
58098,"Objeto: Pregão Eletrônico -  Aquisição de material elétrico e eletrônico e equipamentos de laboratório II para atendimento às aulas do curso de Engenharia Física da UFLA, conforme condições, quantidades e exigências estabelecidas no Edital e anexos",RESISTOR CARBONO,MG,Ministério da Educação,10,0.05,0.05,0.05,0.0
85509,Objeto: Pregão Eletrônico -  Eventual aquisição de material elétrico e eletrônico para atender às necessidades do 5º Regimento de Carros de Combate e 11ª Bateria de Artilharia Antiaérea e Autopropulsada.,CABO ELÉTRICO FLEXÍVEL,MS,Ministério da Defesa,10,93.9,967.9,455.62600000000003,285.75625437696993
37223,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios do tipo carnes e laticínios para o GAPGL e unidades apoiadas.,PEIXE IN NATURA,RJ,Ministério da Defesa,10,16.5,74.5,35.055,21.8417598242958
79845,"Objeto: Pregão Eletrônico -  Contratação de serviços de buffet para Coffee Break, Coquetel Volante com empratados e mesa de frios, Almoço/Jantar precedido de coquetel e mesa de frios na sáida e arranjos decorativos.",BUFFET,AC,Ministério da Defesa,10,22.0,90.0,52.08,27.530500257794884
19107,"Objeto: Pregão Eletrônico -  Aquisição de Fios de Sutura  (Aço, Algodão, Nylon e Hemostásticos ...)",FIO DE SUTURA,RJ,Ministério da Saúde,10,1.37,19.45,4.433,5.56960611015018
114728,Objeto: Pregão Eletrônico -  Serviço de transporte rodoviário.,PRESTACAO DE SERVICO DE TRANSPORTE PARA SERVIDOR ENVOLVENDO VEICULO/CONDUCAO/MANUTENCAO/COMBUSTIVEL-OUTRAS NECESSIDADES,RS,Ministério da Defesa,10,5.29,8.3,6.333,0.9602204607970676
84570,Objeto: Pregão Eletrônico -  Eventual aquisição de materiais hospitalares.,MATERIAL ESPECIAL ORTOPEDIA,PR,Ministério da Defesa,10,129.0,3400.0,901.7,1163.087562386331
79699,"Objeto: Pregão Eletrônico -  Contratação de serviços continuados de LOCAÇÃO DE VEÍCULOS COM MOTORISTA, incluindo gerenciamento de risco, com execução mediante o regime de empreitada por preço global, para atender as necessidades das unidades circunscritas à SAD/RJ no Estado do Rio de Janeiro, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA,RJ,Advocacia-Geral da União,10,11895.57,780860.1,191323.185,221505.46536313588
57641,Objeto: Pregão Eletrônico -  Aquisição de material de saúde.,MATERIAL CONFECÇÃO DE PRÓTESE DENTAL,RJ,Ministério da Defesa,10,331.99,954.77,488.117,219.31716354023305
99903,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS  DE CONSUMO PARA A FARMÁCIA ESCOLA (bisnaga branca com tampa flip top.  Frasco plástico, frasco de vidro âmbar...) DESTINADOS A FARMACIA ESCOLA DA  UFSM.",GEL PARA TOUCADOR,RS,Ministério da Educação,10,1.652,19.554,5.93297,5.940662849482558
74986,"Objeto: Pregão Eletrônico -  Aquisição, futura e eventual, de reagentes e materiais para laboratórios",NEGRO DE ERIOCROMO T,RO,Ministério da Educação,10,29.92,85.81,59.036,21.585034527550693
1238,Objeto: Aquisição de Material Permanente - Seladora desenvolvida para selagem de embalagens (papel/plástico) próprias para esterilização em autoclaves a vapor - cumprimento de solda da seladora - 30 cm,SISTEMA FECHADO ASPIRAÇÃO TRAQUEAL,MG,Ministério da Defesa,10,0.95,8.05,3.743,3.401150295610786
75866,"Objeto: Pregão Eletrônico -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL PESSOAL (SMP) INSTITUCIONAL, COM COMODATO DE APARELHOS E SERVIÇO TELEFÔNICO FIXO COMUTADO (STFC) MODALIDADE LONGA DIST NCIA NACIONAL (LDN) E LONGA DIST NCIA INTERNACIONAL (LDI), ORIGINADOS DE SMP da UFT e UFNT.",CHAMADAS INTERNACIONAIS (LDI-SMP-MFM) - ORIGEM MÓVEL,TO,Ministério da Educação,10,1.07,3.0,2.035,1.0171993140208284
42319,Objeto: Pregão Eletrônico -  Aquisição de materiais de construção em geral,ARGAMASSA,PI,Ministério da Defesa,10,3.59,21.99,9.495000000000001,6.4706538395367055
96237,"Objeto: Pregão Eletrônico -  O objeto do presente procedimento é a escolha da proposta mais vantajosa para Registro de Preços, visando eventual aquisição de mobiliários e eletrodomésticos demandados no âmbito do Campus Palmas e demais unidades do Instituto Federal de Educação, Ciência e Tecnologia do Tocantins.",APARELHO AR CONDICIONADO,TO,Ministério da Educação,10,2599.9300000000003,12500.0,6503.375999999999,3962.5174135984703
75865,"Objeto: Pregão Eletrônico -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL PESSOAL (SMP) INSTITUCIONAL, COM COMODATO DE APARELHOS E SERVIÇO TELEFÔNICO FIXO COMUTADO (STFC) MODALIDADE LONGA DIST NCIA NACIONAL (LDN) E LONGA DIST NCIA INTERNACIONAL (LDI), ORIGINADOS DE SMP da UFT e UFNT.",CHAMADAS INTERNACIONAIS (LDI-SMP-MFM) - ORIGEM MÓVEL,PR,Ministério da Educação,10,1.07,3.0,2.035,1.0171993140208284
102905,"Objeto: Pregão Eletrônico -  Registro de Preços para a aquisição de materiais odontológicos de consumo e permanentes, para esta OM e participantes, conforme agenda do GCALC.",PONTA MONTADA USO ODONTOLÓGICO,RS,Ministério da Defesa,10,9.58,70.0,28.82,28.50350465780968
113011,"Objeto: Pregão Eletrônico -  Registro de preços para possível aquisição de equipamentos, materiais e serviços de informática, comunicações, segurança, licença para funcionamento de software, aquisição de cartuchos e toners.",GAVETA DISCO RÍGIDO,MG,Ministério da Defesa,10,129.0,1840.0,554.4739999999999,680.6070167170218
107086,Objeto: Pregão Eletrônico -  Registro de preços com vistas à aquisição de produtos alimentícios,SUCO,AC,Presidência da República,10,2.8200000000000003,4.19,3.5450000000000004,0.442700048942095
79838,Objeto: Pregão Eletrônico -  Contratação de serviços de arbitragem esportiva e sistema de cronometragem eletrônica.,PLANEJAMENTO / ORGANIZACAO / EXECUCAO / ARBITRAGEM / ATIVIDADES LUDICAS / DESPORTIVAS / RECREATIVAS / COLONIA DE FERIAS,RJ,Ministério da Defesa,10,1523.96,17002.0,4913.2480000000005,4687.164981219814
85946,"Objeto: Pregão Eletrônico -  Eventual aquisição de material permanente e consumo de  informática e processamento de dados, para atender a demanda do Cmdo da 1ª Bda C Mec/11ª Cia Com Mec e demais unidades da GCALC da Guarnição de Santiago-RS  (itens desertos ou cancelados do PE 13/2021).",GELATINA ALIMENTÍCIA,RS,Ministério da Defesa,10,0.7,3.2,1.35,0.8386497083606084
37429,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios e gás liquefeito de petróleo para o setor de aprovisionamento do 25º Batalhão de Caçadores e 2º Batalhão de Engenharia e Construção, UGs participantes do Grupo de Coordenação e Acompanhamento das Licitações e Contratos (GCALC), da Guarnição de Teresina-PI",QUEIJO,PI,Ministério da Defesa,10,24.0,38.0,29.707,3.6236569925973967
87617,"Objeto: Pregão Eletrônico -  Eventual e futura aquisição de peças, insumos, ferramentas e outros materiais para suporte aos equipamentos e infraestrutura de TIC",CHAVE DE FENDA,RN,Ministério da Defesa,10,3.8,17.49,7.004,4.021705553065211
9490,"Objeto: Pregão Eletrônico -  AQUISIÇÃO DE KIT DE ALIMENTOS (cesta básica), nas quantidades estimadas conforme edital, composta por lista de alimentos pré-definidos em Nota Técnica de profissional nutricionista, para atender aos estudantes dos campi Aquidauana, Campo Grande, Corumbá, Coxim, Dourados, Jardim, Naviraí, Nova Andradina, Ponta Porã e Três Lagoas.",CESTA DOMESTICA,AL,Ministério da Educação,10,118.0,126.62,121.16399999999999,3.0466710430311417
25181,"Objeto: Pregão Eletrônico -  Aquisição de Material Esportivo e Acessórios e Equipamentos para Academia, visando atender as necessidades do 7º Grupo de Artilharia de Campanha e Organizações Militares integrantes do GCALC/7ª RM.",UNIFORME PROFISSIONAL,PE,Ministério da Defesa,10,22.99,1110.0,423.4,426.18615392806936
59234,Objeto: Pregão Eletrônico -  Aquisição de material laboratorial - calibrados. IRP 1/2022,MICROPIPETA,SP,"Ministério da Agricultura, Pecuária e Abastec",10,255.31,7350.0,2213.341,2375.9154302029915
13008,Objeto: Pregão Eletrônico -  Aquisic a o de material de gastroenterologia,SONDA TRATO DIGESTIVO,RJ,Ministério da Defesa,10,110.0,858.0,449.974,294.1869751327849
96817,Objeto: Pregão Eletrônico -  PR 14 - Aquisição de produtos semiperecíveis e água mineral,CONDIMENTO,RN,Ministério da Educação,10,0.6799999999999999,15.41,3.225,4.434093293260003
90857,Objeto: Pregão Eletrônico -  Material de Consumo Odontológico de Ortodontia,ALICATE ORTODÔNTICO,SP,Ministério da Defesa,10,81.95,456.57,204.962,138.43128947845088
72524,"Objeto: Pregão Eletrônico -  Aquisição parcelada de INSUMOS PARA O SETOR DE ENDOSCOPIA (ESCOVA ACO INOX P/LIMPEZA DE CANAL ENDO. E OUTROS), PARA O CHC/UFPR, conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.",BALÃO DILATAÇÃO,PR,Ministério da Educação,10,1061.29,1560.0,1344.288,230.44702137849862
21051,Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios Secos.,SALGADOS DIVERSOS,AM,Ministério da Defesa,10,23.0,32.989999999999995,29.076,2.601222789381947
30304,Objeto: Pregão Eletrônico -  Aquisição de Médico Cirúrgico.,CATETER PERIFÉRICO,AM,Ministério da Defesa,10,0.42,1.59,1.03,0.5097493937656468
32521,Objeto: Pregão Eletrônico -  Aquisição de abacate breda e outros.,LEGUME IN NATURA,RJ,Ministério da Educação,10,1.1,7.38,3.371,1.6401249952366435
49242,"Objeto: Pregão Eletrônico -  Aquisição de materiais permanentes de tecnologia da informação e comunicação de dados   TIC, para o 13º BIB e OMs da Guarnição de Ponta Grossa/Castro-PR",EQUIPAMENTO WIRELESS,PR,Ministério da Defesa,10,996.0,3432.38,1938.096,1063.517444240782
83725,"Objeto: Pregão Eletrônico -  Eventual aquisição de gêneros secos e frigorificados, além de bebidas e água, para suprir a demanda nutricional dos Alunos e militares lotados no Colégio Naval.",CONDIMENTO,RJ,Ministério da Defesa,10,1.96,26.31,10.251999999999999,7.539790448016443
71544,"Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de Ácido Sulfosalicílico, copo Becker em polipropileno, corante Lugol, disco para antibiograma, fosfato de sódio monobásico anidro, meio de cultura. Ágar Micosel , micropipeta automática monocanal, tubo de ensaio, dentre outros materiais de uso nas atividades do Laboratório de Análises Clínicas do HUSM.",ANTIBIOGRAMA,RS,Ministério da Educação,10,12.32,15.0,14.158000000000001,1.1657787097043761
85943,"Objeto: Pregão Eletrônico -  Eventual aquisição de material permanente e consumo de  informática e processamento de dados, para atender a demanda do Cmdo da 1ª Bda C Mec/11ª Cia Com Mec e demais unidades da GCALC da Guarnição de Santiago-RS  (itens desertos ou cancelados do PE 13/2021).",FRIOS,RS,Ministério da Defesa,10,16.9,65.10000000000001,31.338,18.499189051295076
77377,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços continuados, sem locação de mão de obra exclusiva, de monitoramento e rastreamento veicular via satélite por GPS/GSM/GPRS, compreendendo a instalação de módulos rastreadores em comodato, disponibilização e licença de software de gerenciamento com acesso via Web e os respectivos serviços de instalação, configuração, capacitação, suporte técnico e garantia de funcionamento para gestão de frota de fiscalizaçã",MONITORAMENTO ESTRUTURAL,AC,Ministério da Infraestrutura,10,4.92,571.3199999999999,463.908,166.80405222895513
278,"Objeto: Aparelho de TV 32 Polegadas ( Televisor tipo SmartTV, de 32 polegadas com tecnologia LED; resolução FULL HD (1920 x 1080); formato da tela: 16:9; conversor de TV digital integrado; entrada de áudio e vídeo; LAN (RJ45); no mínimo 3 entradas HDMI; no mínimo 2 entradas USB; saída digital óptica; entrada RF para TV aberta (digital e analógica); entrada RF para TV a cabo; interface de acesso à rede sem fio (WIFI) integrada; controle remoto; 110 V ou bivolt. Classificação Energética.",LEGUME EM CONSERVA,RJ,Ministério da Defesa,10,2.08,45.0,16.272,14.049734517064726
41142,Objeto: Pregão Eletrônico -  Aquisição de itens de hortifruti para o Gabinete do Comandante da Marinha.,CONDIMENTO,AC,Ministério da Defesa,10,6.05,32.0,13.830000000000002,7.468914840114921
11791,Objeto: Pregão Eletrônico -  Aquisic a o de materiais de anestesiologia,CONECTOR USO MÉDICO,RJ,Ministério da Defesa,10,6.0,21.0,11.040000000000001,6.753139187732539
25651,"Objeto: Pregão Eletrônico -  Aquisição de Material Laboratorial, conforme as quantidades e descrições constantes no Termo de Referência, Anexo I do Edital",CAIXA LABORATÓRIO,RJ,Ministério da Saúde,10,9.8,250.0,39.959999999999994,74.24903920066726
33420,"Objeto: Pregão Eletrônico -  Aquisição de consignado para a Clínica de Cirurgia Cardíaca deste Hospital, a fim de prestar atendimento aos pacientes em sua área de abrangência, em nível de alta complexidade, em ambulatório e em regime de internação.",CÂNULA CARDÍACA,RJ,Ministério da Defesa,10,371.8,1862.5,611.11,447.35611082099786
68032,Objeto: Pregão Eletrônico -  Aquisição de produtos para atender ao Serviço de Nefrologia/Diálise (Filtro Capilar e Outros).,CATETER P/ TERAPIA RENAL,RJ,Ministério da Educação,10,72.0,1140.0,471.992,376.7794087556036
99136,"Objeto: Pregão Eletrônico -  Pregão nº.: 13/2021 - AQUISIÇÃO DE MATERIAIS DE LABORATÓRIO - PARTE 1, PARA ATENDER AS DEMANDAS DA UNIVERSIDADE FEDERAL DA GRANDE DOURADOS.",ALFINETE ENTOMOLÓGICO,MS,Ministério da Educação,10,27.23,69.09,38.292,16.346277048102827
110766,Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais e equipamentos diversos para as unidades finalísticas do IBAMA Sede e de seus órgãos descentralizados.,APARELHO AR CONDICIONADO,AC,Ministério do Meio Ambiente,10,2091.34,2256.0,2180.946,55.44573006302845
28152,Objeto: Pregão Eletrônico -  Aquisição de Material de Limpeza e Higienização,SACO PLÁSTICO LIXO,RO,Ministério da Defesa,10,1.98,49.04,19.392000000000003,16.05441773746058
74974,"Objeto: Pregão Eletrônico -  Aquisição, futura e eventual, de reagentes e materiais para laboratórios",LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,RO,Ministério da Educação,10,35.0,50.0,45.0,7.0710678118654755
57767,Objeto: Pregão Eletrônico -  Aquisição de material de uso laboratorial,CONJUNTO PARA ANÁLISE,PA,Ministério da Saúde,10,330.0,2129.1600000000003,1478.415,639.1456648309697
12513,Objeto: Pregão Eletrônico -  Aquisic a o de materiais me dico-hospitalares de uso comum,FRALDA DESCARTÁVEL,RJ,Ministério da Defesa,10,0.37,3.0,1.049,0.7633471614468013
22251,"Objeto: Pregão Eletrônico -  Aquisição de MATERIAIS LABORATORIAIS, conforme condições, quantidades e exigências, inclusive as encaminhadas pelos órgãos e entidades participantes (quando for o caso), estabelecidas no instrumento convocatório e seus anexos. Qualquer divergência entre as especificações dos materiais no COMPRASNET/SIASG/CATMAT e o Termo de Referência, prevalecerá às especificações constantes do Termo de Referência.",MICROPIPETA,RJ,Ministério da Saúde,10,313.0,1827.0,669.141,569.1313350956682
76386,"Objeto: Pregão Eletrônico -  Constitui o objeto deste Termo de Referência o Registro de Preço, consignado em ata, pelo prazo de 12 (doze) meses, para eventual aquisição de MATERIAL DE EXPEDIENTE e  SACO PLÁSTICO  CAP. 1/2 KG para atendimento do Hospital Universitário da Universidade Federal do Piauí   HU/PI, gerido pela Empresa Brasileira de Serviços Hospitalares   EBSERH, de acordo com as especificações, quantitativos e condições constantes deste Termo de Referência.",PASTA ARQUIVO,PI,Ministério da Educação,10,0.8,7.8,3.4755000000000003,1.9768443568250667
81098,"Objeto: Pregão Eletrônico -  Escolha da proposta mais vantajosa para a aquisição, SOB DEMANDA, de água mineral natural ou potável de mesa acondicionada em garrafões de 20 (vinte) litros, com empréstimo de vasilhame, classificada segundo o código de águas minerais como potável, mineralizada, não gaseificada, com lacre de segurança intacto, invólucro de plástico, rótulo contendo todas as informações necessárias para controle de qualidade, validade e data de engarrafamento.",ÁGUA MINERAL NATURAL,MS,Ministério da Justiça e Segurança Pública,10,13.5,16.42,15.833000000000002,1.2296345437206593
81097,"Objeto: Pregão Eletrônico -  Escolha da proposta mais vantajosa para a aquisição, SOB DEMANDA, de água mineral natural ou potável de mesa acondicionada em garrafões de 20 (vinte) litros, com empréstimo de vasilhame, classificada segundo o código de águas minerais como potável, mineralizada, não gaseificada, com lacre de segurança intacto, invólucro de plástico, rótulo contendo todas as informações necessárias para controle de qualidade, validade e data de engarrafamento.",ÁGUA MINERAL NATURAL,AL,Ministério da Justiça e Segurança Pública,10,13.5,16.42,15.833000000000002,1.2296345437206593
43232,Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo de uso Odontológico,MOLDEIRA ODONTOLÓGICA,AL,Ministério da Defesa,10,5.8,33.65,8.584999999999999,8.806943283568936
13611,"Objeto: Pregão Eletrônico -  Aquisic a o de material permanente ele trico/eletro nico em geral (nobreak, aspirador de po  e a gua, transformador de distribuic a o, cafeteira, gerador de energia, dentre outros, conforme termo de refere ncia em anexo), para atender a s demandas da Guarnic a o de Aerona utica de Recife (GUARNAE-RF)",BOMBA HIDRÁULICA,PE,Ministério da Defesa,10,216.34,2034.56,1224.15,543.6432856202678
110006,"Objeto: Pregão Eletrônico -  Registro de preços para escolha da proposta mais vantajosa para a aquisição de material elétrico (itens n  01 a 96), peças para moto-serra (itens 97 a 102) e materiais de construção (itens n 103 a 111 e 559), sendo estes direcionados a unidade gestora (2BFv), e para a unidade participante, material elétrico (itens n 312 a 389) e materiais de construção (itens n  390 a 558)",PREGO COM CABECA,MG,Ministério da Defesa,10,14.0,21.77,17.432,2.7870446314649815
43233,Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo de uso Odontológico,MOLDEIRA ODONTOLÓGICA,MS,Ministério da Defesa,10,5.8,33.65,8.584999999999999,8.806943283568936
53566,"Objeto: Pregão Eletrônico -  Aquisição de material de consumo odontológico para as clínicas de Ortodontia, Dentística Restauradora, Prótese Dentária e CEREC.",DISCO - USO ODONTOLOGIA,AC,Ministério da Defesa,10,25.59,184.9,93.741,63.779683886537626
25979,Objeto: Pregão Eletrônico -  Aquisição de Material Médico-Hospitalar para esterilização por peróxido de hidrogênio e outros insumos para esterilização e paramentação cirúrgica,EMBALAGEM P/ ESTERILIZAÇÃO,RN,Ministério da Educação,10,2.2,1260.0,387.355,430.9498090716469
14004,Objeto: Pregão Eletrônico -  Aquisic a o de medicamentos comuns.,INSULINA,RJ,Ministério da Defesa,10,15.9,230.04,58.863,66.75185557970156
97665,Objeto: Pregão Eletrônico -  Pregão Eletrônico - Sistema de Registro de Preços para Aquisição de Solução Incolor de Limpeza e outros no Instituto Nacional de Câncer José Alencar Gomes da Silva   INCA.,PEÇA EQUIPAMENTO DIAGNÓSTICO CLÍNICO,RJ,Ministério da Saúde,10,650.58,4809.8,3031.1940000000004,1676.0673879000874
